,Date,PX_LAST,contract_name,BITW70 Price,% Change,log return future,log return BITW70
395,2019-11-01 20:00:00+00:00,9325.0,BTCZ19 Curncy,5218.68,1.45%,0.0021470754356652,0.014368798131506
396,2019-10-31 20:00:00+00:00,9305.0,BTCX19 Curncy,5144.23,0.76%,0.0037685105164502,0.0075416389550572
397,2019-10-30 20:00:00+00:00,9270.0,BTCX19 Curncy,5105.58,-0.40%,-0.004842624475788,-0.0040383877116529
398,2019-10-29 20:00:00+00:00,9315.0,BTCX19 Curncy,5126.24,-0.66%,-0.0228187136125589,-0.0065873880585043
399,2019-10-28 20:00:00+00:00,9530.0,BTCX19 Curncy,5160.12,0.32%,0.0893990386941265,0.0651035254676735
400,2019-10-25 20:00:00+00:00,8715.0,BTCX19 Curncy,4834.88,7.47%,0.1501426584297194,0.0719989369966149
401,2019-10-24 20:00:00+00:00,7500.0,BTCX19 Curncy,4499.01,2.77%,-0.0006664445431605,0.0273224788028511
402,2019-10-23 20:00:00+00:00,7505.0,BTCX19 Curncy,4377.75,-8.30%,-0.0922165496035531,-0.0866077396789237
403,2019-10-22 20:00:00+00:00,8230.0,BTCX19 Curncy,4773.8,0.67%,-0.0024271856576111,0.0066625578794742
404,2019-10-21 20:00:00+00:00,8250.0,BTCX19 Curncy,4742.1,0.15%,0.0320224405684062,0.011723627822069
405,2019-10-18 20:00:00+00:00,7990.0,BTCX19 Curncy,4686.83,-2.27%,-0.0142903954094561,-0.0229840871306379
406,2019-10-17 20:00:00+00:00,8105.0,BTCX19 Curncy,4795.8,3.24%,0.0142903954094561,0.0318738156122099
407,2019-10-16 20:00:00+00:00,7990.0,BTCX19 Curncy,4645.35,-5.44%,-0.0295952549107951,-0.0559732537608756
408,2019-10-15 20:00:00+00:00,8230.0,BTCX19 Curncy,4912.78,-1.87%,-0.0222298129537908,-0.0188531512993835
409,2019-10-14 20:00:00+00:00,8415.0,BTCX19 Curncy,5006.28,-0.07%,0.0,0.0187595223427284
410,2019-10-11 20:00:00+00:00,8415.0,BTCX19 Curncy,4913.24,-2.53%,-0.0275434933010185,-0.0256550031242641
411,2019-10-10 20:00:00+00:00,8650.0,BTCX19 Curncy,5040.92,-1.53%,-0.0040380787492802,-0.0153705023679698
412,2019-10-09 20:00:00+00:00,8685.0,BTCX19 Curncy,5119.0,1.61%,0.0544191030416326,0.015967793936433
413,2019-10-08 20:00:00+00:00,8225.0,BTCX19 Curncy,5037.91,2.06%,-0.007871672495768,0.0203570187119394
414,2019-10-07 20:00:00+00:00,8290.0,BTCX19 Curncy,4936.39,4.55%,0.0042308917751122,0.0173422369159938
415,2019-10-04 20:00:00+00:00,8255.0,BTCX19 Curncy,4851.52,4.13%,0.0060753528300371,0.040508396290597
416,2019-10-03 20:00:00+00:00,8205.0,BTCX19 Curncy,4658.92,0.94%,-0.013918530291063,0.0093352916065493
417,2019-10-02 20:00:00+00:00,8320.0,BTCX19 Curncy,4615.63,1.45%,-0.0059916296682667,0.0144420234784233
418,2019-10-01 20:00:00+00:00,8370.0,BTCX19 Curncy,4549.45,0.16%,0.0005975500625965,0.001610281509206
419,2019-09-30 20:00:00+00:00,8365.0,BTCX19 Curncy,4542.13,3.44%,0.0346644619057832,0.0239563899972741
420,2019-09-27 20:00:00+00:00,8080.0,BTCX19 Curncy,4434.61,0.87%,-0.0123002780816516,0.0086854955596534
421,2019-09-26 20:00:00+00:00,8180.0,BTCV19 Curncy,4396.26,0.32%,-0.0271346162459232,0.0032443741805475
422,2019-09-25 20:00:00+00:00,8405.0,BTCV19 Curncy,4382.02,0.73%,-0.0029700051531852,0.0072443090346072
423,2019-09-24 20:00:00+00:00,8430.0,BTCV19 Curncy,4350.39,-18.26%,-0.1622519899579952,-0.2016607120411997
424,2019-09-23 20:00:00+00:00,9915.0,BTCV19 Curncy,5322.41,-1.61%,-0.035664998410539,-0.0445941364467506
425,2019-09-20 20:00:00+00:00,10275.0,BTCV19 Curncy,5565.13,-0.13%,0.0043891804187631,-0.0013288251013039
426,2019-09-19 20:00:00+00:00,10230.0,BTCV19 Curncy,5572.53,-0.61%,-0.0068193152720549,-0.006091738125396
427,2019-09-18 20:00:00+00:00,10300.0,BTCV19 Curncy,5606.58,3.94%,-0.0086999098755459,0.0386073365315147
428,2019-09-17 20:00:00+00:00,10390.0,BTCV19 Curncy,5394.25,4.23%,0.0145421854997743,0.0414575179840576
429,2019-09-16 20:00:00+00:00,10240.0,BTCV19 Curncy,5175.19,-1.59%,-0.0121331262763811,0.0031662438562245
430,2019-09-13 20:00:00+00:00,10365.0,BTCV19 Curncy,5158.83,-1.23%,-0.0115109184661403,-0.0123295909835138
431,2019-09-12 20:00:00+00:00,10485.0,BTCV19 Curncy,5222.83,0.49%,0.026578032177309,0.004842419996405
432,2019-09-11 20:00:00+00:00,10210.0,BTCV19 Curncy,5197.6,-1.43%,0.0058939266887777,-0.0144195479011758
433,2019-09-10 20:00:00+00:00,10150.0,BTCV19 Curncy,5273.09,-2.44%,-0.0291282729230237,-0.0246894210470545
434,2019-09-09 20:00:00+00:00,10450.0,BTCV19 Curncy,5404.9,-0.06%,-0.0095238815112554,0.0274981689375554
435,2019-09-06 20:00:00+00:00,10550.0,BTCV19 Curncy,5258.3,-2.26%,-0.0136504826122934,-0.0228248299422867
436,2019-09-05 20:00:00+00:00,10695.0,BTCV19 Curncy,5379.7,-1.64%,-0.0203616474675382,-0.0165747053658903
437,2019-09-04 20:00:00+00:00,10915.0,BTCV19 Curncy,5469.61,-0.56%,0.005512186671652,-0.0055880479453415
438,2019-09-03 20:00:00+00:00,10855.0,BTCV19 Curncy,5500.26,-0.23%,0.11301551463564,0.0123996122529566
439,2019-08-30 20:00:00+00:00,9695.0,BTCV19 Curncy,5432.48,0.97%,0.0129770832297522,0.0096702033915013
440,2019-08-29 20:00:00+00:00,9570.0,BTCU19 Curncy,5380.2,-2.66%,-0.0181211274946612,-0.0269974215123936
441,2019-08-28 20:00:00+00:00,9745.0,BTCU19 Curncy,5527.43,-8.56%,-0.0553895622760659,-0.0894621940055463
442,2019-08-27 20:00:00+00:00,10300.0,BTCU19 Curncy,6044.72,-1.99%,-0.0163701296468554,-0.0200532764944803
443,2019-08-26 20:00:00+00:00,10470.0,BTCU19 Curncy,6167.16,0.25%,-0.0076118350396299,-0.0056656276040169
444,2019-08-23 20:00:00+00:00,10550.0,BTCU19 Curncy,6202.2,3.84%,0.0264120995397772,0.0376731704460299
445,2019-08-22 20:00:00+00:00,10275.0,BTCU19 Curncy,5972.89,4.41%,0.006346128205724,0.0431100056462357
446,2019-08-21 20:00:00+00:00,10210.0,BTCU19 Curncy,5720.87,-3.29%,-0.0603365121022635,-0.0334771089063309
447,2019-08-20 20:00:00+00:00,10845.0,BTCU19 Curncy,5915.63,-1.49%,0.0013840832659385,-0.0150177685308389
448,2019-08-19 20:00:00+00:00,10830.0,BTCU19 Curncy,6005.14,1.01%,0.0191103462024187,0.0356254692635639
449,2019-08-16 20:00:00+00:00,10625.0,BTCU19 Curncy,5794.97,0.04%,0.0369080951991188,0.0003624489159307
450,2019-08-15 20:00:00+00:00,10240.0,BTCU19 Curncy,5792.87,-0.14%,-0.0019512201312618,-0.0013800553177321
451,2019-08-14 20:00:00+00:00,10260.0,BTCU19 Curncy,5800.87,-7.88%,-0.0777909616196521,-0.0820797156212177
452,2019-08-13 20:00:00+00:00,11090.0,BTCU19 Curncy,6297.09,-3.32%,-0.0526899741217013,-0.0337785772627537
453,2019-08-12 20:00:00+00:00,11690.0,BTCU19 Curncy,6513.43,-0.40%,-0.0336448891427242,0.0199162758749064
454,2019-08-09 20:00:00+00:00,12090.0,BTCU19 Curncy,6384.99,-3.86%,0.0221627302487045,-0.0394150202218213
455,2019-08-08 20:00:00+00:00,11825.0,BTCU19 Curncy,6641.68,-2.30%,-0.0180185055026783,-0.0232958696754333
456,2019-08-07 20:00:00+00:00,12040.0,BTCU19 Curncy,6798.22,-2.42%,0.0058309203107931,-0.0245411267460966
457,2019-08-06 20:00:00+00:00,11970.0,BTCU19 Curncy,6967.12,-4.09%,-0.0083195155395583,-0.0417727532362145
458,2019-08-05 20:00:00+00:00,12070.0,BTCU19 Curncy,7264.32,0.15%,0.1200121130677939,0.0031490877959003
459,2019-08-02 20:00:00+00:00,10705.0,BTCU19 Curncy,7241.48,-0.03%,0.0174327147320823,-0.000296856567301
460,2019-08-01 20:00:00+00:00,10520.0,BTCU19 Curncy,7243.63,-2.20%,0.0338359972490952,-0.0222814356462476
461,2019-07-31 20:00:00+00:00,10170.0,BTCU19 Curncy,7406.84,-0.01%,0.038591609212429,-5.940278600810473e-05
462,2019-07-30 20:00:00+00:00,9785.0,BTCU19 Curncy,7407.28,-0.01%,0.0201297119526926,-9.044746527151028e-05
463,2019-07-29 20:00:00+00:00,9590.0,BTCU19 Curncy,7407.95,-0.74%,-0.0503282825108281,-0.04896402917446
464,2019-07-26 20:00:00+00:00,10085.0,BTCU19 Curncy,7779.7,1.32%,0.0139792591002395,0.0131612853053157
465,2019-07-25 20:00:00+00:00,9945.0,BTCQ19 Curncy,7677.98,3.26%,0.0177534462512442,0.0320597323742244
466,2019-07-24 20:00:00+00:00,9770.0,BTCQ19 Curncy,7435.73,-2.16%,-0.0557358170768557,-0.0218014866862666
467,2019-07-23 20:00:00+00:00,10330.0,BTCQ19 Curncy,7599.62,-0.30%,0.0,-0.0029877869917603
468,2019-07-22 20:00:00+00:00,10330.0,BTCQ19 Curncy,7622.36,0.69%,-0.0262733048850986,0.0266765441851071
469,2019-07-19 20:00:00+00:00,10605.0,BTCQ19 Curncy,7421.71,0.97%,-0.0084507545177232,0.0096261858706174
470,2019-07-18 20:00:00+00:00,10695.0,BTCQ19 Curncy,7350.61,4.80%,0.0772415853938247,0.0468951115393384
471,2019-07-17 20:00:00+00:00,9900.0,BTCQ19 Curncy,7013.86,3.10%,0.0116841562925047,0.0305744792758607
472,2019-07-16 20:00:00+00:00,9785.0,BTCQ19 Curncy,6802.66,-11.68%,-0.1184073794062668,-0.1241481459675733
473,2019-07-15 20:00:00+00:00,11015.0,BTCQ19 Curncy,7701.86,-2.70%,-0.0701119303845646,-0.1514880402143202
474,2019-07-12 20:00:00+00:00,11815.0,BTCQ19 Curncy,8961.61,3.78%,0.0025423742507767,0.0371308190674262
475,2019-07-11 20:00:00+00:00,11785.0,BTCQ19 Curncy,8634.96,-6.63%,-0.0488507720666595,-0.0686531094406631
476,2019-07-10 20:00:00+00:00,12375.0,BTCQ19 Curncy,9248.6,-6.01%,-0.0403855356495744,-0.0619947011452567
477,2019-07-09 20:00:00+00:00,12885.0,BTCQ19 Curncy,9840.11,-0.78%,0.0251486731087728,-0.007798691768129
478,2019-07-08 20:00:00+00:00,12565.0,BTCQ19 Curncy,9917.15,-3.19%,0.0977405082979078,0.0107226451649385
479,2019-07-05 20:00:00+00:00,11395.0,BTCQ19 Curncy,9811.38,-2.54%,-0.0065602684436317,-0.0057421016076634
480,2019-07-03 20:00:00+00:00,11470.0,BTCQ19 Curncy,9867.88,1.51%,0.0354961844207337,0.0150243195413957
481,2019-07-02 20:00:00+00:00,11070.0,BTCQ19 Curncy,9720.73,2.41%,0.0566802880837686,0.023810326441211
482,2019-07-01 20:00:00+00:00,10460.0,BTCQ19 Curncy,9492.01,-3.74%,-0.1873281234562442,-0.0527884871375273
483,2019-06-28 20:00:00+00:00,12615.0,BTCQ19 Curncy,10006.54,6.77%,0.1283920257084637,0.0655411682176366
484,2019-06-27 20:00:00+00:00,11095.0,BTCN19 Curncy,9371.73,-12.81%,-0.2428666483689733,-0.137135482790062
485,2019-06-26 20:00:00+00:00,14145.0,BTCN19 Curncy,10749.22,-0.76%,0.1953434079992754,-0.0076770614961895
486,2019-06-25 20:00:00+00:00,11635.0,BTCN19 Curncy,10832.06,0.69%,0.0457222493380951,0.0069247318194281
487,2019-06-24 20:00:00+00:00,11115.0,BTCN19 Curncy,10757.31,-0.64%,0.1017184331525767,0.0287175517388372
488,2019-06-21 20:00:00+00:00,10040.0,BTCN19 Curncy,10452.78,-1.68%,0.0375488047983802,-0.0169363897629061
489,2019-06-20 20:00:00+00:00,9670.0,BTCN19 Curncy,10631.32,-3.71%,0.0465692609504422,-0.0378239348849799
490,2019-06-19 20:00:00+00:00,9230.0,BTCN19 Curncy,11041.14,3.14%,0.0103458586847907,0.0309425965228525
491,2019-06-18 20:00:00+00:00,9135.0,BTCN19 Curncy,10704.73,-2.76%,-0.0269994802085021,-0.0279919940352361
492,2019-06-17 20:00:00+00:00,9385.0,BTCN19 Curncy,11008.61,1.83%,0.1043546876879285,0.0501340610507695
493,2019-06-14 20:00:00+00:00,8455.0,BTCN19 Curncy,10470.31,-4.82%,0.0197080132033399,-0.0493516399492787
494,2019-06-13 20:00:00+00:00,8290.0,BTCN19 Curncy,11000.0,-0.47%,0.0103062446051494,-0.0047595643729016
495,2019-06-12 20:00:00+00:00,8205.0,BTCN19 Curncy,11052.48,2.61%,0.0347214047787099,0.0257789315969769
496,2019-06-11 20:00:00+00:00,7925.0,BTCN19 Curncy,10771.2,-0.42%,-0.011292466298172,-0.0041829726702124
497,2019-06-10 20:00:00+00:00,8015.0,BTCN19 Curncy,10816.35,6.36%,0.0,0.034000544649413
498,2019-06-07 20:00:00+00:00,8015.0,BTCN19 Curncy,10454.77,8.33%,0.0505384163629613,0.0799760736437041
499,2019-06-06 20:00:00+00:00,7620.0,BTCN19 Curncy,9651.2,-3.01%,-0.0291000164864409,-0.0305907886816344
500,2019-06-05 20:00:00+00:00,7845.0,BTCN19 Curncy,9951.0,4.09%,0.0271334475144002,0.0401062422906441
501,2019-06-04 20:00:00+00:00,7635.0,BTCN19 Curncy,9559.8,-11.73%,-0.125971783903748,-0.1247320171412177
502,2019-06-03 20:00:00+00:00,8660.0,BTCN19 Curncy,10829.77,-1.78%,0.012198815230187,0.0290576891045734
503,2019-05-31 20:00:00+00:00,8555.0,BTCN19 Curncy,10519.61,-3.30%,-0.014505621328102,-0.0335977870600214
504,2019-05-30 20:00:00+00:00,8680.0,BTCM19 Curncy,10879.05,-2.81%,-0.0086034370655564,-0.0284594889905968
505,2019-05-29 20:00:00+00:00,8755.0,BTCM19 Curncy,11193.11,2.15%,-0.0022818036141143,0.0212797328353822
506,2019-05-28 20:00:00+00:00,8775.0,BTCM19 Curncy,10957.44,1.53%,0.0806601822223309,0.0430234926490794
507,2019-05-24 20:00:00+00:00,8095.0,BTCM19 Curncy,10496.01,2.66%,0.0345620325723788,0.0262905429490375
508,2019-05-23 20:00:00+00:00,7820.0,BTCM19 Curncy,10223.66,-4.18%,-0.0183723888047921,-0.0427492300943088
509,2019-05-22 20:00:00+00:00,7965.0,BTCM19 Curncy,10670.19,2.94%,-0.0106151480684601,0.0289882535485472
510,2019-05-21 20:00:00+00:00,8050.0,BTCM19 Curncy,10365.32,7.29%,0.0251585596361549,0.0704057199240934
511,2019-05-20 20:00:00+00:00,7850.0,BTCM19 Curncy,9660.64,-1.61%,0.0871271914549859,0.0499711661022839
512,2019-05-17 20:00:00+00:00,7195.0,BTCM19 Curncy,9189.75,-7.01%,-0.0928433073682742,-0.0727314242243701
513,2019-05-16 20:00:00+00:00,7895.0,BTCM19 Curncy,9883.04,-1.80%,-0.041556366981373,-0.0181375877090998
514,2019-05-15 20:00:00+00:00,8230.0,BTCM19 Curncy,10063.93,12.04%,0.0555872094030167,0.1137184698560966
515,2019-05-14 20:00:00+00:00,7785.0,BTCM19 Curncy,8982.15,1.69%,-0.0203439947027176,0.0167185284504662
516,2019-05-13 20:00:00+00:00,7945.0,BTCM19 Curncy,8833.23,4.88%,0.2225144226366485,0.0818607957377156
517,2019-05-10 20:00:00+00:00,6360.0,BTCM19 Curncy,8138.94,4.44%,0.0491440003469751,0.0434545870000552
518,2019-05-09 20:00:00+00:00,6055.0,BTCM19 Curncy,7792.84,-4.07%,0.0267798430157213,-0.0415545013857536
519,2019-05-08 20:00:00+00:00,5895.0,BTCM19 Curncy,8123.49,-0.46%,0.0093737371491985,-0.0046105217100261
520,2019-05-07 20:00:00+00:00,5840.0,BTCM19 Curncy,8161.03,-1.81%,0.0172715865086607,-0.018245648158234
521,2019-05-06 20:00:00+00:00,5740.0,BTCM19 Curncy,8311.3,2.64%,0.0113886469640085,0.0034108130425517
522,2019-05-03 20:00:00+00:00,5675.0,BTCM19 Curncy,8283.0,1.81%,0.0524532527591144,0.0179864579001326
523,2019-05-02 20:00:00+00:00,5385.0,BTCM19 Curncy,8135.35,-0.04%,0.0177990647381439,-0.0003723792928865
524,2019-05-01 20:00:00+00:00,5290.0,BTCM19 Curncy,8138.38,1.65%,0.0114069677933763,0.0163923880873662
525,2019-04-30 20:00:00+00:00,5230.0,BTCM19 Curncy,8006.06,2.70%,0.0173581986097577,0.0266726356593431
526,2019-04-29 20:00:00+00:00,5140.0,BTCM19 Curncy,7795.34,-3.04%,0.0117418178766831,0.0024763360844194
527,2019-04-26 20:00:00+00:00,5080.0,BTCM19 Curncy,7776.06,-12.28%,-0.0776169939310487,-0.1310431076801846
528,2019-04-25 20:00:00+00:00,5490.0,BTCK19 Curncy,8864.84,3.47%,0.0100687349482665,0.0341297553917083
529,2019-04-24 20:00:00+00:00,5435.0,BTCK19 Curncy,8567.39,-9.57%,-0.0299070771679307,-0.1005922911079049
530,2019-04-23 20:00:00+00:00,5600.0,BTCK19 Curncy,9474.04,-1.82%,0.0372939990310054,-0.0183993799636386
531,2019-04-22 20:00:00+00:00,5395.0,BTCK19 Curncy,9649.97,2.00%,0.0187096196567282,-0.016097762678854
532,2019-04-18 20:00:00+00:00,5295.0,BTCK19 Curncy,9806.57,1.68%,0.0123517009765381,0.016698981512625
533,2019-04-17 20:00:00+00:00,5230.0,BTCK19 Curncy,9644.17,2.06%,0.0057526524894498,0.0204182144272892
534,2019-04-16 20:00:00+00:00,5200.0,BTCK19 Curncy,9449.25,3.42%,0.0362252041734828,0.0336415757835601
535,2019-04-15 20:00:00+00:00,5015.0,BTCK19 Curncy,9136.65,-4.67%,-0.0099207162867478,-0.0369105607670297
536,2019-04-12 20:00:00+00:00,5065.0,BTCK19 Curncy,9480.19,2.30%,-0.0029571238897438,0.0227565258026929
537,2019-04-11 20:00:00+00:00,5080.0,BTCK19 Curncy,9266.89,-9.05%,-0.0638616188625633,-0.0948402638599981
538,2019-04-10 20:00:00+00:00,5415.0,BTCK19 Curncy,10188.79,1.15%,0.0366754785584065,0.0114116499643326
539,2019-04-09 20:00:00+00:00,5220.0,BTCK19 Curncy,10073.18,-0.15%,0.0019175461292718,-0.0014899776482306
540,2019-04-08 20:00:00+00:00,5210.0,BTCK19 Curncy,10088.2,-2.23%,0.0381464343513766,-0.0086754095921218
541,2019-04-05 20:00:00+00:00,5015.0,BTCK19 Curncy,10176.1,6.64%,0.0365522925086412,0.06430728704412
542,2019-04-04 20:00:00+00:00,4835.0,BTCK19 Curncy,9542.3,-7.11%,-0.0611719505618161,-0.0737689727557032
